Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,42.279998779296875,43.20000076293945,42.209999084472656,42.95000076293945,41.07561111450195,23833500
2019-01-03,42.29999923706055,42.40999984741211,40.959999084472656,41.06999969482422,39.58177947998047,29606700
2019-01-04,41.849998474121094,43.0,41.529998779296875,42.91999816894531,41.36473846435547,27515000
2019-01-07,42.86000061035156,43.650001525878906,42.7599983215332,43.209999084472656,41.64422607421875,19488100
2019-01-08,43.56999969482422,43.939998626708984,43.099998474121094,43.560001373291016,41.98154830932617,22071400
2019-01-09,43.869998931884766,43.869998931884766,43.16999816894531,43.31999969482422,41.750244140625,22640000
2019-01-10,43.11000061035156,43.290000915527344,42.58000183105469,43.2400016784668,41.67314910888672,23277600
2019-01-11,43.11000061035156,43.540000915527344,42.88999938964844,43.4900016784668,41.914085388183594,17378400
2019-01-14,43.08000183105469,43.38999938964844,43.0,43.209999084472656,41.64422607421875,16243600
2019-01-15,43.33000183105469,44.040000915527344,43.150001525878906,44.02000045776367,42.42488098144531,17744100
2019-01-16,44.119998931884766,44.2400016784668,43.7599983215332,43.959999084472656,42.36705017089844,17262500
2019-01-17,43.869998931884766,44.529998779296875,43.79999923706055,44.209999084472656,42.607994079589844,18826200
2019-01-18,44.47999954223633,45.349998474121094,44.310001373291016,45.029998779296875,43.398277282714844,24416500
2019-01-22,44.880001068115234,45.2400016784668,44.380001068115234,44.779998779296875,43.1573371887207,21338400
2019-01-23,45.13999938964844,45.880001068115234,45.02000045776367,45.459999084472656,43.81269454956055,24770400
2019-01-24,45.630001068115234,45.75,45.22999954223633,45.61000061035156,43.95726776123047,17360600
2019-01-25,46.119998931884766,46.65999984741211,45.95000076293945,46.130001068115234,44.45841979980469,24196600
2019-01-28,45.72999954223633,45.77000045776367,45.22999954223633,45.75,44.092193603515625,18296700
2019-01-29,45.810001373291016,46.04999923706055,45.650001525878906,45.959999084472656,44.29458236694336,14470100
2019-01-30,45.939998626708984,46.93000030517578,45.91999816894531,46.709999084472656,45.01740264892578,18329300
2019-01-31,46.720001220703125,47.380001068115234,46.52000045776367,47.290000915527344,45.57638931274414,23693600
2019-02-01,47.369998931884766,47.560001373291016,47.04999923706055,47.34000015258789,45.624576568603516,16266500
2019-02-04,47.220001220703125,47.470001220703125,47.119998931884766,47.349998474121094,45.63420867919922,15743100
2019-02-05,47.41999816894531,47.459999084472656,47.08000183105469,47.2599983215332,45.5474739074707,16946300
2019-02-06,47.119998931884766,47.59000015258789,46.95000076293945,47.47999954223633,45.75950622558594,18160500
2019-02-07,47.189998626708984,47.31999969482422,46.4900016784668,46.70000076293945,45.00777053833008,20331200
2019-02-08,46.400001525878906,47.20000076293945,46.29999923706055,47.189998626708984,45.48000717163086,18407100
2019-02-11,47.34000015258789,47.709999084472656,47.130001068115234,47.58000183105469,45.85588073730469,19363600
2019-02-12,47.27000045776367,48.150001525878906,47.15999984741211,47.88999938964844,46.15464782714844,23909200
2019-02-13,47.86000061035156,47.95000076293945,47.119998931884766,47.5,45.77878189086914,28325600
2019-02-14,48.849998474121094,49.68000030517578,48.34000015258789,48.400001525878906,46.64616394042969,47598600
2019-02-15,48.83000183105469,49.59000015258789,48.439998626708984,49.43000030517578,47.63884353637695,30189600
2019-02-19,49.20000076293945,49.93000030517578,49.20000076293945,49.650001525878906,47.85087203979492,20204500
2019-02-20,49.70000076293945,49.79999923706055,49.349998474121094,49.630001068115234,47.83159637451172,17550900
2019-02-21,49.540000915527344,49.720001220703125,49.20000076293945,49.40999984741211,47.61956787109375,17120600
2019-02-22,49.70000076293945,50.220001220703125,49.58000183105469,50.11000061035156,48.29420471191406,22008100
2019-02-25,50.34000015258789,51.0,50.34000015258789,50.790000915527344,48.949562072753906,24264300
2019-02-26,50.5099983215332,51.40999984741211,50.47999954223633,51.18000030517578,49.3254280090332,19382500
2019-02-27,51.209999084472656,51.650001525878906,50.88999938964844,51.59000015258789,49.7205696105957,19940900
2019-02-28,51.54999923706055,51.959999084472656,51.349998474121094,51.77000045776367,49.89405059814453,30708500
2019-03-01,52.0,52.09000015258789,51.27000045776367,51.40999984741211,49.547096252441406,23683700
2019-03-04,51.650001525878906,51.91999816894531,50.630001068115234,51.15999984741211,49.306156158447266,18725900
2019-03-05,51.119998931884766,51.5099983215332,50.970001220703125,51.29999923706055,49.441078186035156,14994200
2019-03-06,51.369998931884766,51.790000915527344,50.91999816894531,51.66999816894531,49.79766845703125,19686900
2019-03-07,51.54999923706055,51.970001220703125,51.209999084472656,51.290000915527344,49.43144226074219,22209200
2019-03-08,50.720001220703125,51.130001068115234,50.5099983215332,51.06999969482422,49.21941375732422,18182200
2019-03-11,51.13999938964844,52.09000015258789,51.099998474121094,51.91999816894531,50.038612365722656,17859300
2019-03-12,52.0099983215332,52.279998779296875,51.68000030517578,52.150001525878906,50.26028060913086,19485300
2019-03-13,52.40999984741211,52.86000061035156,52.13999938964844,52.59000015258789,50.6843376159668,20568000
2019-03-14,52.630001068115234,52.959999084472656,52.5099983215332,52.7400016784668,50.82889938354492,19215900
2019-03-15,52.939998626708984,53.619998931884766,52.93000030517578,53.20000076293945,51.27223587036133,43670700
2019-03-18,53.27000045776367,53.939998626708984,53.09000015258789,53.5099983215332,51.57099914550781,19073800
2019-03-19,53.790000915527344,54.0,53.13999938964844,53.310001373291016,51.37824630737305,20596400
2019-03-20,53.15999984741211,53.869998931884766,52.86000061035156,53.2599983215332,51.33005142211914,21140800
2019-03-21,53.08000183105469,54.22999954223633,53.040000915527344,53.939998626708984,51.985416412353516,20082700
2019-03-22,53.90999984741211,54.13999938964844,52.70000076293945,52.7400016784668,50.82889938354492,23938500
2019-03-25,52.70000076293945,52.93000030517578,52.25,52.72999954223633,50.81926345825195,18774900
2019-03-26,53.189998626708984,53.4900016784668,53.0,53.22999954223633,51.301143646240234,17742700
2019-03-27,53.29999923706055,53.65999984741211,52.7400016784668,53.13999938964844,51.21440887451172,20447500
2019-03-28,53.189998626708984,53.689998626708984,53.02000045776367,53.36000061035156,51.42643356323242,13095000
2019-03-29,53.70000076293945,54.0,53.36000061035156,53.9900016784668,52.033607482910156,19582300
2019-04-01,54.47999954223633,55.02000045776367,54.38999938964844,54.97999954223633,52.987728118896484,19741700
2019-04-02,55.0,55.40999984741211,54.970001220703125,55.290000915527344,53.2864990234375,17264000
2019-04-03,55.459999084472656,55.79999923706055,55.06999969482422,55.630001068115234,53.61417770385742,21110400
2019-04-04,55.369998931884766,55.68000030517578,54.86000061035156,55.13999938964844,53.478397369384766,16412100
2019-04-05,55.25,55.61000061035156,55.130001068115234,55.209999084472656,53.546287536621094,13817500
2019-04-08,55.20000076293945,55.560001373291016,54.790000915527344,55.4900016784668,53.817848205566406,13862800
2019-04-09,55.08000183105469,55.41999816894531,54.86000061035156,55.18000030517578,53.517189025878906,15508400
2019-04-10,55.11000061035156,55.84000015258789,55.11000061035156,55.81999969482422,54.13790512084961,13460200
2019-04-11,55.93000030517578,55.95000076293945,55.310001373291016,55.599998474121094,53.924530029296875,13186000
2019-04-12,55.93000030517578,56.36000061035156,55.790000915527344,56.290000915527344,54.59374237060547,14331700
2019-04-15,56.400001525878906,56.61000061035156,56.2400016784668,56.560001373291016,54.85560607910156,12198400
2019-04-16,56.619998931884766,57.529998779296875,56.61000061035156,56.95000076293945,55.23385238647461,19718300
2019-04-17,57.18000030517578,57.31999969482422,56.290000915527344,56.310001373291016,54.61314010620117,26093600
2019-04-18,56.630001068115234,56.70000076293945,56.11000061035156,56.400001525878906,54.7004280090332,18332000
2019-04-22,56.15999984741211,56.599998474121094,56.099998474121094,56.34000015258789,54.642234802246094,11951500
2019-04-23,56.43000030517578,56.70000076293945,56.20000076293945,56.689998626708984,54.981689453125,18796600
2019-04-24,56.63999938964844,57.150001525878906,56.58000183105469,56.880001068115234,55.165958404541016,13212000
2019-04-25,56.459999084472656,56.779998779296875,56.0099983215332,56.33000183105469,54.63253402709961,15526900
2019-04-26,56.02000045776367,56.369998931884766,55.68000030517578,55.880001068115234,54.19609832763672,18010900
2019-04-29,55.66999816894531,56.220001220703125,55.54999923706055,56.130001068115234,54.438560485839844,16259500
2019-04-30,56.0,56.119998931884766,55.529998779296875,55.95000076293945,54.26398849487305,20846000
2019-05-01,56.0,56.349998474121094,55.5099983215332,55.58000183105469,53.90513610839844,17648500
2019-05-02,55.47999954223633,55.88999938964844,54.81999969482422,54.939998626708984,53.284423828125,24220600
2019-05-03,54.63999938964844,54.9900016784668,54.18000030517578,54.939998626708984,53.284423828125,26887100
2019-05-06,53.86000061035156,54.7599983215332,53.560001373291016,54.59000015258789,52.94497299194336,17025900
2019-05-07,53.86000061035156,54.2400016784668,52.939998626708984,53.45000076293945,51.839324951171875,25289700
