Date,Open,High,Low,Close,Adj Close,Volume
2015-02-12,103.019997,103.150002,101.559998,103.000000,91.169731,5279700
2015-02-13,102.849998,103.129997,102.230003,102.629997,90.842224,4125600
2015-02-17,102.220001,103.559998,101.790001,103.550003,91.656555,5328400
2015-02-18,103.349998,104.169998,103.019997,104.099998,92.143387,3860200
2015-02-19,104.070000,104.260002,102.449997,102.620003,90.833397,3578400
2015-02-20,102.360001,102.720001,101.870003,102.699997,90.904182,4313300
2015-02-23,102.750000,103.660004,102.500000,103.260002,91.399879,3619600
2015-02-24,103.489998,103.550003,102.720001,103.360001,91.488380,3423900
2015-02-25,103.169998,104.089996,103.040001,103.440002,91.559189,3655500
2015-02-26,103.500000,104.480003,103.470001,104.169998,92.205360,3497000
2015-02-27,103.750000,104.519997,103.610001,103.870003,91.939804,3808900
2015-03-02,104.099998,104.839996,104.010002,104.190002,92.223045,3189300
2015-03-03,104.169998,104.379997,102.959999,103.449997,91.568054,4044500
2015-03-04,103.059998,103.449997,102.769997,103.080002,91.240532,3079500
2015-03-05,103.500000,103.550003,102.680000,103.360001,91.488380,3619100
2015-03-06,102.430000,102.690002,101.550003,101.900002,90.196091,4639800
2015-03-09,102.089996,102.760002,101.790001,102.500000,90.727173,4217200
2015-03-10,101.589996,102.339996,101.500000,101.529999,89.868576,3951300
2015-03-11,101.930000,102.150002,101.510002,101.559998,89.895119,3319900
2015-03-12,101.980003,103.169998,101.870003,102.959999,91.134338,3731900
2015-03-13,103.110001,103.919998,102.739998,103.260002,91.399879,4855000
2015-03-16,103.660004,104.519997,103.510002,104.389999,92.400085,4873900
2015-03-17,103.949997,104.040001,103.019997,103.019997,91.187439,4613600
2015-03-18,102.769997,103.849998,101.760002,103.489998,91.603439,6695300
2015-03-19,103.580002,103.730003,103.120003,103.339996,91.470680,3383500
2015-03-20,104.000000,104.690002,103.489998,103.860001,91.930977,9136400
2015-03-23,104.050003,105.349998,103.949997,104.559998,92.550575,4167000
2015-03-24,104.629997,105.459999,104.370003,104.489998,92.488586,3532700
2015-03-25,104.919998,104.930000,102.709999,102.730003,90.930748,4073600
2015-03-26,102.459999,102.889999,101.779999,101.989998,90.275726,4265300
2015-03-27,101.970001,102.949997,101.910004,102.500000,90.727173,4541600
2015-03-30,102.389999,104.099998,101.959999,103.830002,91.904411,3978600
2015-03-31,103.820000,104.300003,103.139999,103.209999,91.355614,3779400
2015-04-01,102.660004,102.730003,101.300003,102.260002,90.514732,4591200
2015-04-02,101.730003,103.269997,101.720001,102.709999,90.913055,3041400
2015-04-06,102.099998,103.949997,102.029999,103.430000,91.550362,3209900
2015-04-07,103.389999,104.449997,103.099998,103.129997,91.284790,2923100
2015-04-08,103.250000,103.879997,102.750000,102.930000,91.107765,3307100
2015-04-09,103.040001,103.290001,101.839996,102.370003,90.612091,5609500
2015-04-10,102.559998,102.800003,102.019997,102.540001,90.762558,3606400
2015-04-13,102.470001,103.160004,102.000000,102.139999,90.408516,6436900
2015-04-14,102.230003,102.760002,101.379997,102.110001,90.381958,4729400
2015-04-15,102.250000,102.510002,101.570000,101.730003,90.045601,4363500
2015-04-16,101.779999,101.919998,101.019997,101.169998,89.549927,4077700
2015-04-17,100.589996,100.720001,99.250000,100.389999,88.859505,6579200
2015-04-20,100.809998,101.459999,100.519997,101.279999,89.647278,4559100
2015-04-21,101.500000,101.919998,101.120003,101.410004,89.762360,5004400
2015-04-22,101.400002,101.669998,100.290001,101.230003,89.913353,5561800
2015-04-23,100.900002,101.230003,100.279999,100.879997,89.602486,4120600
2015-04-24,100.940002,101.849998,100.760002,101.580002,90.224228,5418800
2015-04-27,102.000000,102.529999,101.190002,101.220001,89.904488,5425500
2015-04-28,101.199997,102.110001,100.739998,101.970001,90.570641,4087700
2015-04-29,101.669998,101.949997,100.190002,100.669998,89.415947,6140400
2015-04-30,100.419998,101.050003,99.010002,99.290001,88.190247,7990100
2015-05-01,100.930000,101.180000,97.870003,100.459999,89.229446,6699100
2015-05-04,100.570000,101.320000,100.010002,100.160004,88.962967,3318800
2015-05-05,100.110001,100.269997,98.190002,98.739998,87.701729,4556500
2015-05-06,98.820000,99.150002,98.230003,98.870003,87.817184,3648400
2015-05-07,98.970001,99.540001,98.500000,99.360001,88.252411,3822900
2015-05-08,99.849998,101.099998,99.849998,100.660004,89.407089,4350700
2015-05-11,100.510002,101.309998,100.339996,100.489998,89.256073,3129000
2015-05-12,100.019997,100.760002,99.769997,100.239998,89.034042,4019500
2015-05-13,100.459999,100.739998,99.470001,99.809998,88.652092,3913200
2015-05-14,100.400002,102.000000,100.320000,101.959999,90.561752,4289400
2015-05-15,102.059998,102.139999,101.389999,102.070000,90.659447,3788700
2015-05-18,101.779999,102.809998,101.699997,102.440002,90.988083,2599700
2015-05-19,102.650002,102.879997,101.949997,102.320000,90.881485,2969500
2015-05-20,102.320000,102.320000,101.239998,101.269997,89.948875,3800400
2015-05-21,101.269997,104.930000,101.099998,103.690002,92.098366,7691600
2015-05-22,103.900002,104.419998,103.370003,103.949997,92.329277,3671400
2015-05-26,103.970001,104.320000,102.529999,102.849998,91.352249,3692500
2015-05-27,103.110001,103.860001,103.040001,103.480003,91.911835,3537700
2015-05-28,103.519997,103.720001,102.400002,103.190002,91.654243,2599900
2015-05-29,103.150002,103.209999,101.820000,102.379997,90.934784,4961500
2015-06-01,102.900002,103.059998,102.089996,102.510002,91.050270,3292000
2015-06-02,102.050003,102.250000,101.199997,101.830002,90.446274,3002400
2015-06-03,102.400002,102.599998,101.790001,101.910004,90.517349,2780300
2015-06-04,101.199997,101.959999,100.279999,100.870003,89.593605,3896100
2015-06-05,100.620003,100.760002,99.809998,99.949997,88.776436,3536400
2015-06-08,99.820000,99.989998,99.169998,99.410004,88.296829,3161400
2015-06-09,99.410004,100.449997,99.139999,99.980003,88.803085,3299700
2015-06-10,100.500000,102.379997,100.400002,102.129997,90.712746,3909200
2015-06-11,102.519997,103.370003,102.360001,102.629997,91.156837,3361300
2015-06-12,102.260002,102.820000,101.680000,102.220001,90.792694,2930900
2015-06-15,102.870003,103.349998,101.860001,102.580002,91.112427,5501500
2015-06-16,102.610001,103.279999,102.279999,103.169998,91.636482,4010100
2015-06-17,103.620003,104.160004,103.190002,103.820000,92.213829,3101900
2015-06-18,104.070000,106.000000,104.040001,105.059998,93.315193,4827100
2015-06-19,105.470001,106.080002,104.779999,105.470001,93.679352,5664400
2015-06-22,105.930000,106.500000,105.720001,106.139999,94.274460,3515700
2015-06-23,106.440002,106.680000,105.809998,106.470001,94.567574,3787300
2015-06-24,106.199997,106.879997,104.980003,105.330002,93.555016,4655100
2015-06-25,105.510002,106.110001,104.370003,105.010002,93.270790,5300400
2015-06-26,105.360001,105.879997,104.820000,105.839996,94.007996,15550100
2015-06-29,104.980003,105.820000,104.760002,104.809998,93.093140,4671900
2015-06-30,105.440002,105.699997,104.730003,104.879997,93.155304,4251300
2015-07-01,105.750000,105.879997,104.860001,105.709999,93.892532,3909500
2015-07-02,105.830002,106.220001,105.360001,105.550003,93.750412,2509700
2015-07-06,103.879997,105.769997,103.629997,104.809998,93.093140,4041100
2015-07-07,105.099998,106.430000,104.070000,106.379997,94.487617,4782300
2015-07-08,105.370003,105.930000,104.180000,104.190002,92.542450,4825900
2015-07-09,106.010002,106.389999,105.589996,105.699997,93.883644,5564500
2015-07-10,106.849998,107.750000,106.639999,107.440002,95.429138,4486600
2015-07-13,108.500000,109.160004,107.820000,109.160004,96.956863,3720100
2015-07-14,109.199997,109.959999,108.800003,109.820000,97.543053,3756800
2015-07-15,109.529999,110.260002,109.209999,109.900002,97.614136,4286800
2015-07-16,110.430000,110.699997,110.040001,110.540001,98.182571,2937300
2015-07-17,110.540001,110.540001,109.489998,110.139999,97.827293,3004400
2015-07-20,110.139999,111.150002,109.639999,110.980003,98.573395,2579300
2015-07-21,110.699997,110.940002,109.570000,110.059998,98.065491,2561400
2015-07-22,110.110001,111.070000,110.010002,110.980003,98.885254,3130300
2015-07-23,111.250000,111.639999,109.989998,110.190002,98.181351,2957600
2015-07-24,110.500000,111.269997,109.900002,110.489998,98.448639,3255600
2015-07-27,109.690002,110.040001,108.760002,109.769997,97.807114,3979300
2015-07-28,110.320000,111.910004,110.059998,111.639999,99.473320,4085500
2015-07-29,111.669998,113.650002,111.650002,113.449997,101.086067,4685500
2015-07-30,112.690002,113.150002,112.250000,112.940002,100.631630,3920700
2015-07-31,113.349998,113.500000,112.449997,112.470001,100.212860,4730100
2015-08-03,113.169998,113.580002,112.050003,112.820000,100.524719,4774600
2015-08-04,110.739998,111.300003,106.559998,109.959999,97.976402,9542400
2015-08-05,110.500000,111.559998,110.269997,111.199997,99.081261,4307500
2015-08-06,111.410004,111.750000,108.089996,108.120003,96.336937,6783300
2015-08-07,108.120003,108.279999,107.139999,107.739998,95.998352,4548000
2015-08-10,108.660004,109.349998,108.279999,108.620003,96.782455,3335700
2015-08-11,108.070000,109.180000,107.430000,108.080002,96.301300,2905300
2015-08-12,107.589996,108.500000,106.760002,108.320000,96.515121,3913800
2015-08-13,108.779999,108.870003,107.330002,107.669998,95.935974,3565200
2015-08-14,107.769997,108.110001,107.320000,107.669998,95.935974,2087000
2015-08-17,107.070000,108.820000,106.989998,108.739998,96.889366,3405500
2015-08-18,108.339996,108.849998,107.900002,108.459999,96.639877,3032900
2015-08-19,108.070000,108.250000,106.599998,106.760002,95.125145,4685800
2015-08-20,106.400002,107.550003,106.019997,106.019997,94.465790,4754800
2015-08-21,104.989998,105.230003,101.050003,102.209999,91.071007,8199200
2015-08-24,96.290001,104.209999,81.370003,100.209999,89.288971,13610400
2015-08-25,104.139999,104.410004,99.930000,100.000000,89.101868,8518200
2015-08-26,103.379997,103.540001,100.839996,102.870003,91.659088,8957800
2015-08-27,104.430000,105.540001,103.050003,105.199997,93.735161,6216200
2015-08-28,105.389999,105.470001,103.379997,104.180000,92.826309,5082700
2015-08-31,104.330002,104.349998,102.040001,102.400002,91.240303,5010200
2015-09-01,100.639999,101.389999,99.800003,100.269997,89.342422,6787400
2015-09-02,101.480003,102.059998,99.860001,101.110001,90.090889,5809500
2015-09-03,101.809998,102.830002,101.190002,101.589996,90.518570,3963300
2015-09-04,100.239998,100.860001,99.629997,100.120003,89.208801,4361500
2015-09-08,101.970001,102.190002,100.669998,102.139999,91.008644,4641800
2015-09-09,103.139999,103.589996,100.010002,100.230003,89.306786,3886700
2015-09-10,99.980003,101.699997,99.580002,100.800003,89.814674,4151000
2015-09-11,100.570000,101.540001,100.209999,101.519997,90.456207,3381000
2015-09-14,101.540001,101.690002,100.019997,100.160004,89.244423,3614100
2015-09-15,100.800003,102.089996,100.110001,101.599998,90.527496,3545900
2015-09-16,101.570000,101.989998,100.750000,101.540001,90.474030,3471600
2015-09-17,101.580002,102.629997,100.370003,101.339996,90.295830,4437500
2015-09-18,99.709999,100.919998,98.820000,99.029999,88.237564,8916800
2015-09-21,99.769997,101.089996,99.500000,100.910004,89.912712,3889100
2015-09-22,99.690002,100.250000,99.169998,100.029999,89.128601,3546700
2015-09-23,100.129997,100.879997,99.459999,100.629997,89.663208,4033600
2015-09-24,99.500000,100.489998,98.599998,99.169998,88.362305,4894800
2015-09-25,99.790001,99.860001,98.230003,98.610001,87.863350,4938400
2015-09-28,98.300003,98.449997,96.019997,96.349998,85.849663,5897000
2015-09-29,96.349998,97.320000,94.540001,95.120003,84.753693,6944200
2015-09-30,96.330002,96.889999,95.580002,96.480003,85.965492,5904400
2015-10-01,96.489998,97.099998,95.029999,96.910004,86.348625,6385200
2015-10-02,95.580002,99.000000,95.519997,98.959999,88.175209,5549000
2015-10-05,99.860001,102.250000,99.760002,101.970001,90.857178,6942400
2015-10-06,102.099998,102.150002,99.639999,99.820000,88.941460,4985500
2015-10-07,100.570000,101.370003,99.980003,101.010002,90.001801,4393200
2015-10-08,101.010002,102.500000,100.500000,102.169998,91.035385,5140000
2015-10-09,102.010002,102.519997,101.519997,102.000000,90.883896,4410300
2015-10-12,102.199997,103.519997,102.019997,103.070000,91.837288,3443300
2015-10-13,102.820000,103.779999,101.800003,102.050003,90.928444,4123700
2015-10-14,102.199997,102.720001,100.019997,100.449997,89.502808,4186000
2015-10-15,100.989998,102.489998,100.250000,102.410004,91.249229,3729400
2015-10-16,103.000000,103.820000,102.290001,103.379997,92.113503,3844200
2015-10-19,102.879997,103.589996,102.500000,103.510002,92.229347,3129900
2015-10-20,103.330002,104.400002,103.160004,103.599998,92.622719,4620200
2015-10-21,103.970001,104.570000,102.889999,103.290001,92.345566,3670900
2015-10-22,104.019997,104.519997,103.290001,104.290001,93.239601,6172200
2015-10-23,104.970001,104.970001,102.580002,103.949997,92.935631,5838800
2015-10-26,103.989998,104.339996,103.029999,103.470001,92.506485,4986400
2015-10-27,103.220001,106.000000,103.050003,105.290001,94.133652,6893700
2015-10-28,105.120003,105.489998,102.519997,103.809998,92.810463,6465800
2015-10-29,104.320000,104.739998,103.559998,103.800003,92.801529,6799100
2015-10-30,103.800003,103.800003,96.400002,98.779999,88.313446,23729900
2015-11-02,99.449997,100.379997,98.199997,100.379997,89.743912,7290500
2015-11-03,99.650002,100.360001,99.220001,99.889999,89.305817,4303500
2015-11-04,100.419998,101.080002,98.360001,99.570000,89.019730,7584900
2015-11-05,99.800003,100.339996,98.889999,99.540001,88.992905,4105000
2015-11-06,99.160004,99.589996,98.279999,98.699997,88.241913,4166700
2015-11-09,98.269997,98.349998,96.989998,97.989998,87.607140,4013600
2015-11-10,97.910004,98.290001,97.580002,97.839996,87.473045,4400100
2015-11-11,98.000000,98.110001,94.639999,94.849998,84.799858,7996700
2015-11-12,94.209999,94.599998,92.760002,93.120003,83.253166,8111500
2015-11-13,92.550003,92.870003,91.470001,91.809998,82.081963,7508600
2015-11-16,91.870003,93.639999,91.820000,93.620003,83.700172,5355600
2015-11-17,93.750000,94.949997,93.220001,93.790001,83.852173,4705700
2015-11-18,93.849998,95.360001,93.809998,95.190002,85.103828,4932000
2015-11-19,95.199997,95.389999,92.129997,92.489998,82.689896,6399000
2015-11-20,93.120003,93.190002,91.790001,91.930000,82.189262,6925000
2015-11-23,91.940002,92.110001,90.099998,91.559998,81.858444,5968000
2015-11-24,91.190002,92.580002,90.830002,92.250000,82.475334,4474400
2015-11-25,92.519997,94.449997,92.480003,93.900002,83.950500,5013800
2015-11-27,94.190002,95.050003,94.010002,94.629997,84.603172,2688000
2015-11-30,94.559998,95.959999,94.000000,94.089996,84.120369,5722100
2015-12-01,94.669998,95.570000,94.129997,95.449997,85.336281,6695600
2015-12-02,94.949997,95.550003,94.400002,94.500000,84.486938,5505500
2015-12-03,94.620003,95.190002,92.639999,92.849998,83.011765,6014000
2015-12-04,93.279999,95.660004,93.190002,95.459999,85.345215,5170800
2015-12-07,95.800003,96.489998,95.489998,96.339996,86.131973,5330400
2015-12-08,95.860001,96.400002,94.910004,95.660004,85.524040,4645000
2015-12-09,94.980003,96.449997,94.110001,94.980003,84.916077,5400100
2015-12-10,94.910004,95.550003,94.419998,94.739998,84.701500,3513500
2015-12-11,94.739998,94.739998,92.540001,93.239998,83.360451,6095900
2015-12-14,93.419998,94.230003,92.370003,94.110001,84.138268,5827600
2015-12-15,94.970001,95.449997,92.489998,92.589996,82.779305,8631500
2015-12-16,94.150002,97.809998,93.459999,97.559998,87.222710,10374000
2015-12-17,97.220001,97.379997,94.709999,94.709999,84.674698,6977600
2015-12-18,94.099998,95.500000,93.529999,94.860001,84.808792,9128500
2015-12-21,95.269997,96.330002,95.050003,95.949997,85.783287,3689800
2015-12-22,96.830002,98.559998,96.320000,98.269997,87.857468,6232600
2015-12-23,98.610001,99.089996,98.070000,98.510002,88.072044,3796500
2015-12-24,98.449997,99.260002,98.309998,98.860001,88.384956,1793000
2015-12-28,98.410004,98.980003,98.129997,98.419998,87.991585,2710800
2015-12-29,98.900002,99.519997,98.510002,99.360001,88.831985,2819600
2015-12-30,99.360001,99.599998,98.709999,98.739998,88.277687,2500700
2015-12-31,98.620003,98.720001,97.750000,97.769997,87.410454,3442400
2016-01-04,96.169998,96.570000,95.370003,96.459999,86.239258,5911000
2016-01-05,96.389999,97.150002,95.900002,96.739998,86.489571,5414800
2016-01-06,95.529999,96.459999,95.070000,95.559998,85.434624,5901400
2016-01-07,94.500000,95.690002,93.919998,94.180000,84.200836,6309700
2016-01-08,94.589996,96.000000,93.279999,93.559998,83.646530,5634400
2016-01-11,93.830002,95.300003,93.589996,94.919998,84.862434,6243400
2016-01-12,95.639999,96.190002,94.690002,95.690002,85.550842,5333500
2016-01-13,95.839996,96.629997,93.949997,94.110001,84.138268,6270900
2016-01-14,94.110001,96.339996,94.110001,95.510002,85.389938,4986800
2016-01-15,93.510002,95.110001,92.949997,93.900002,83.950500,7556600
2016-01-19,94.870003,95.559998,94.339996,95.059998,84.987587,6258600
2016-01-20,93.360001,95.000000,92.349998,94.120003,84.525108,7107700
2016-01-21,94.550003,95.309998,93.510002,94.480003,84.848404,4845700
2016-01-22,95.800003,96.089996,94.379997,95.639999,85.890144,4376900
2016-01-25,95.559998,95.800003,93.989998,94.070000,84.480209,5734900
2016-01-26,94.129997,94.510002,93.419998,94.040001,84.453255,4529000
2016-01-27,94.129997,95.309998,93.480003,94.339996,84.722672,3905600
2016-01-28,95.269997,95.269997,93.080002,93.489998,83.959328,4074700
2016-01-29,94.209999,96.589996,93.209999,96.589996,86.743301,6245300
2016-02-01,95.889999,97.889999,95.559998,97.320000,87.398888,3915200
2016-02-02,96.150002,96.410004,94.730003,94.940002,85.261520,4437800
2016-02-03,95.570000,96.029999,93.860001,95.370003,85.647690,5070200
2016-02-04,95.050003,95.550003,93.910004,94.629997,84.983124,4686800
2016-02-05,94.550003,94.790001,92.559998,93.099998,83.609077,6353500
2016-02-08,92.220001,92.379997,89.239998,89.650002,80.510788,9664800
2016-02-09,87.019997,91.959999,86.500000,90.510002,81.283119,11876900
2016-02-10,91.199997,94.349998,91.059998,93.110001,83.618080,7471500
2016-02-11,91.830002,94.389999,91.480003,93.870003,84.300591,8835600
2016-02-12,94.669998,95.970001,94.029999,95.860001,86.087730,4701700
2016-02-16,96.940002,97.629997,96.339996,96.940002,87.057632,5943300
2016-02-17,97.400002,98.250000,96.970001,97.690002,87.731178,5626600
2016-02-18,97.500000,97.730003,96.379997,96.889999,87.012726,4093200
2016-02-19,96.400002,97.660004,96.059998,97.589996,87.641350,4349700
2016-02-22,98.040001,98.790001,97.000000,97.459999,87.524605,4200400
2016-02-23,97.370003,97.500000,95.889999,96.750000,86.886971,4486900
2016-02-24,96.290001,97.099998,94.930000,96.879997,87.003738,6380600
2016-02-25,97.360001,98.430000,97.099998,98.400002,88.368790,4619700
2016-02-26,98.580002,98.779999,96.389999,97.660004,87.704231,6130100
2016-02-29,97.330002,98.339996,97.139999,97.169998,87.264168,4840800
2016-03-01,98.160004,98.440002,97.580002,98.300003,88.278984,3483400
2016-03-02,98.190002,98.889999,97.889999,98.629997,88.575325,3372100
2016-03-03,98.400002,99.480003,98.099998,99.379997,89.248886,3656000
2016-03-04,99.360001,99.750000,98.660004,99.279999,89.159073,3709500
2016-03-07,98.540001,99.169998,98.120003,98.419998,88.386749,4531100
2016-03-08,98.000000,99.750000,98.000000,99.040001,88.943550,4355000
2016-03-09,99.419998,100.599998,99.110001,100.519997,90.272659,5153200
2016-03-10,100.820000,100.900002,98.610001,99.339996,89.212959,4876600
2016-03-11,100.000000,100.470001,99.599998,100.360001,90.128967,3585100
2016-03-14,100.330002,101.239998,99.830002,101.019997,90.721695,3054400
2016-03-15,100.230003,101.589996,100.150002,101.180000,90.865387,3129700
2016-03-16,101.180000,101.349998,100.300003,100.980003,90.685783,3846700
2016-03-17,101.080002,101.489998,100.040001,101.110001,90.802528,4516800
2016-03-18,101.260002,102.669998,100.959999,101.580002,91.224609,7216200
2016-03-21,101.160004,102.440002,101.150002,101.739998,91.368301,3572800
2016-03-22,101.169998,102.720001,100.949997,101.940002,91.547905,4052900
2016-03-23,101.669998,102.099998,100.550003,100.739998,90.470238,4228200
2016-03-24,100.690002,101.470001,100.000000,101.430000,91.089897,3035800
2016-03-28,101.320000,102.230003,101.139999,101.839996,91.458099,3580700
2016-03-29,101.739998,102.839996,101.010002,102.470001,92.023880,3801100
2016-03-30,102.989998,104.400002,102.750000,104.050003,93.442825,4487700
2016-03-31,104.000000,104.400002,103.599998,103.730003,93.155434,3956000
2016-04-01,103.360001,105.000000,102.910004,104.820000,94.134315,6269200
2016-04-04,103.889999,104.559998,103.680000,104.480003,93.828979,3991800
2016-04-05,104.029999,104.209999,102.949997,103.180000,92.661507,4367600
2016-04-06,103.139999,103.910004,102.739998,103.389999,92.850090,3753000
2016-04-07,103.139999,103.239998,100.440002,100.940002,90.649849,4957200
2016-04-08,101.739998,101.970001,101.150002,101.470001,91.125824,2924800
2016-04-11,101.669998,101.750000,100.730003,100.769997,90.497169,3434700
2016-04-12,101.220001,101.449997,100.410004,101.230003,90.910294,2794300
2016-04-13,101.599998,101.940002,100.980003,101.129997,90.820473,3396000
2016-04-14,101.419998,101.620003,100.860001,101.110001,90.802528,3384900
2016-04-15,100.949997,102.379997,100.589996,102.239998,91.817314,3273900
2016-04-18,102.199997,103.230003,101.970001,102.500000,92.050819,3177800
2016-04-19,102.519997,103.599998,102.510002,103.459999,92.912956,2915600
2016-04-20,103.190002,103.250000,102.349998,102.510002,92.439545,3007100
2016-04-21,102.510002,102.870003,101.029999,101.220001,91.276268,4018400
2016-04-22,101.330002,101.620003,100.400002,101.440002,91.474632,2652400
2016-04-25,101.000000,101.989998,100.779999,101.949997,91.934540,2322800
2016-04-26,101.949997,102.889999,101.660004,102.849998,92.746109,2832300
2016-04-27,102.980003,103.419998,101.910004,102.699997,92.610863,3150400
2016-04-28,101.989998,102.410004,101.000000,101.209999,91.267250,4082000
2016-04-29,101.000000,101.339996,99.870003,100.500000,90.626999,4570100
2016-05-02,100.500000,101.930000,100.260002,101.449997,91.483673,5486300
2016-05-03,101.820000,104.440002,100.519997,103.919998,93.711006,6346300
2016-05-04,102.930000,104.419998,102.930000,103.900002,93.692978,4617000
2016-05-05,103.900002,105.610001,103.769997,105.150002,94.820183,5279500
2016-05-06,104.629997,105.500000,104.349998,104.849998,94.549637,4262800
2016-05-09,104.930000,106.669998,104.800003,105.739998,95.352226,4567400
2016-05-10,106.000000,106.349998,105.589996,106.099998,95.676857,3135100
2016-05-11,105.879997,105.879997,104.139999,104.160004,93.927437,4116300
2016-05-12,104.400002,105.449997,104.220001,104.849998,94.549637,3816600
2016-05-13,104.379997,104.849998,103.470001,103.669998,93.485573,3413600
2016-05-16,103.669998,104.760002,103.269997,104.550003,94.279121,2822400
2016-05-17,104.220001,104.540001,101.730003,102.110001,92.078819,4999300
2016-05-18,101.320000,102.400002,99.650002,101.519997,91.546776,5632500
2016-05-19,101.580002,102.110001,100.510002,100.949997,91.032791,3617700
2016-05-20,101.360001,101.360001,99.080002,99.459999,89.689156,10525500
2016-05-23,99.580002,99.709999,97.940002,98.070000,88.435715,6219700
2016-05-24,98.589996,98.839996,97.129997,97.379997,87.813499,9327400
2016-05-25,97.610001,98.230003,97.349998,97.550003,87.966789,7121400
2016-05-26,97.470001,98.000000,96.660004,96.949997,87.425728,6705500
2016-05-27,97.120003,97.269997,96.699997,96.940002,87.416740,4442100
2016-05-31,97.000000,97.180000,96.199997,96.449997,86.974854,6779000
2016-06-01,96.459999,96.709999,95.809998,96.580002,87.092079,5137900
2016-06-02,96.510002,96.790001,96.160004,96.400002,86.929779,4993100
2016-06-03,96.260002,96.529999,95.900002,96.239998,86.785484,3868200
2016-06-06,96.519997,96.699997,95.989998,96.309998,86.848587,4308400
2016-06-07,96.589996,97.519997,96.330002,96.620003,87.128151,5434900
2016-06-08,96.650002,98.410004,96.620003,98.309998,88.652122,5693500
2016-06-09,98.000000,98.669998,96.750000,96.989998,87.461823,6108700
2016-06-10,96.260002,97.690002,96.059998,96.669998,87.173225,6877300
2016-06-13,96.500000,96.730003,95.599998,95.779999,86.370682,6079800
2016-06-14,95.709999,96.709999,95.430000,96.389999,86.920746,4556200
2016-06-15,96.389999,97.080002,95.949997,96.019997,86.587112,4722400
2016-06-16,95.400002,95.800003,94.570000,95.529999,86.145233,7285600
2016-06-17,95.650002,95.680000,94.470001,94.839996,85.523026,9142700
2016-06-20,94.910004,95.099998,93.180000,93.230003,84.071167,9126900
2016-06-21,93.470001,93.949997,92.839996,93.209999,84.053146,6653100
2016-06-22,93.500000,94.050003,93.230003,93.730003,84.522079,4545300
2016-06-23,94.440002,94.489998,93.440002,94.019997,84.783569,3862700
2016-06-24,92.110001,94.519997,91.750000,93.540001,84.350723,8652700
2016-06-27,93.260002,93.599998,92.699997,93.239998,84.080208,6977700
2016-06-28,94.169998,94.400002,92.809998,93.699997,84.495010,4486000
2016-06-29,94.279999,94.650002,94.010002,94.410004,85.135277,4695900
2016-06-30,94.800003,95.739998,94.360001,95.739998,86.334610,4936900
2016-07-01,95.879997,96.040001,94.720001,95.000000,85.667313,3783900
2016-07-05,94.489998,95.529999,94.419998,94.980003,85.649261,4269000
2016-07-06,94.849998,96.139999,94.720001,96.059998,86.623177,5637500
2016-07-07,96.290001,96.430000,95.209999,95.500000,86.118187,4199100
2016-07-08,96.339996,96.820000,95.589996,96.739998,87.236351,3722600
2016-07-11,96.690002,97.209999,96.500000,96.839996,87.326553,3567300
2016-07-12,96.830002,97.000000,95.900002,96.459999,86.983864,3974300
2016-07-13,96.739998,97.690002,96.529999,97.629997,88.038940,4276700
2016-07-14,98.209999,98.239998,97.269997,97.459999,87.885628,4816100
2016-07-15,97.949997,97.949997,96.910004,97.089996,87.551979,3346200
